SNo,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
11533,02/17/2021,Tripura,India,33357,391,32961
11534,02/18/2021,Tripura,India,33366,391,32961
11535,02/19/2021,Tripura,India,33392,391,32961
11536,02/20/2021,Tripura,India,33393,391,32961
11537,02/21/2021,Tripura,India,33394,391,32962
11538,02/22/2021,Tripura,India,33398,391,32962
11539,02/23/2021,Tripura,India,33400,391,32962
11540,02/24/2021,Tripura,India,33400,391,32984
11541,02/25/2021,Tripura,India,33407,391,32984
11542,02/26/2021,Tripura,India,33407,391,32984
11543,02/27/2021,Tripura,India,33417,391,32985
11544,02/28/2021,Tripura,India,33417,391,32987
11545,03/01/2021,Tripura,India,33420,391,32987
11546,03/02/2021,Tripura,India,33420,391,32989
11547,03/03/2021,Tripura,India,33422,391,32998
11548,03/04/2021,Tripura,India,33424,391,33001
11549,03/05/2021,Tripura,India,33424,391,33002
11550,03/06/2021,Tripura,India,33424,391,33003
11551,03/07/2021,Tripura,India,33424,391,33003
11552,03/08/2021,Tripura,India,33424,391,33003
11553,03/09/2021,Tripura,India,33425,391,33010
11554,03/10/2021,Tripura,India,33425,391,33016
11555,03/11/2021,Tripura,India,33425,391,33017
11556,03/12/2021,Tripura,India,33427,391,33026
11557,03/13/2021,Tripura,India,33429,391,33026
11558,03/14/2021,Tripura,India,33433,391,33029
11559,03/15/2021,Tripura,India,33440,391,33029
11560,03/16/2021,Tripura,India,33441,391,33039
11561,03/17/2021,Tripura,India,33444,391,33041
11562,03/18/2021,Tripura,India,33454,391,33042
11563,03/19/2021,Tripura,India,33459,391,33043
11564,03/20/2021,Tripura,India,33464,391,33043
11565,03/21/2021,Tripura,India,33464,391,33043
11566,03/22/2021,Tripura,India,33470,392,33044
11567,03/23/2021,Tripura,India,33479,392,33044
11568,03/24/2021,Tripura,India,33480,392,33045
11569,03/25/2021,Tripura,India,33482,392,33046
11570,03/26/2021,Tripura,India,33490,392,33047
11571,03/27/2021,Tripura,India,33491,392,33050
11572,03/28/2021,Tripura,India,33491,392,33052
11573,03/29/2021,Tripura,India,33493,392,33052
11574,03/30/2021,Tripura,India,33503,392,33055
11575,03/31/2021,Tripura,India,33517,392,33065
11576,04/01/2021,Tripura,India,33521,392,33070
11577,04/02/2021,Tripura,India,33523,392,33075
11578,04/03/2021,Tripura,India,33537,392,33075
11579,04/04/2021,Tripura,India,33540,392,33085
11580,04/05/2021,Tripura,India,33554,392,33091
11581,04/06/2021,Tripura,India,33575,393,33092
11582,04/07/2021,Tripura,India,33612,393,33095
11583,04/08/2021,Tripura,India,33644,393,33103
11584,04/09/2021,Tripura,India,33685,393,33104
11585,04/10/2021,Tripura,India,33733,393,33104
11586,04/11/2021,Tripura,India,33743,394,33106
11587,04/12/2021,Tripura,India,33805,394,33113
11588,04/13/2021,Tripura,India,33844,394,33138
11589,04/14/2021,Tripura,India,33871,394,33143
11590,04/15/2021,Tripura,India,33875,394,33145
11591,04/16/2021,Tripura,India,33933,394,33156
11592,04/17/2021,Tripura,India,34002,394,33163
11593,04/18/2021,Tripura,India,34034,394,33178
11594,04/19/2021,Tripura,India,34094,394,33194
11595,04/20/2021,Tripura,India,34186,394,33231
11596,04/21/2021,Tripura,India,34262,394,33268
11597,04/22/2021,Tripura,India,34302,394,33345
11598,04/23/2021,Tripura,India,34429,394,33390
11599,04/24/2021,Tripura,India,34529,394,33408
11600,04/25/2021,Tripura,India,34627,394,33470
11601,04/26/2021,Tripura,India,34738,394,33514
11602,04/27/2021,Tripura,India,34862,396,33549
11603,04/28/2021,Tripura,India,35028,396,33562
11604,04/29/2021,Tripura,India,35169,396,33612
11605,04/30/2021,Tripura,India,35342,397,33679
11606,05/01/2021,Tripura,India,35589,398,33720
11607,05/02/2021,Tripura,India,35723,399,33782
11608,05/03/2021,Tripura,India,35994,400,33869
11609,05/04/2021,Tripura,India,36234,400,33929
11610,05/05/2021,Tripura,India,36534,403,34004
11611,05/06/2021,Tripura,India,36849,404,34153
11612,05/07/2021,Tripura,India,37208,405,34270
11613,05/08/2021,Tripura,India,37559,406,34402
11614,05/09/2021,Tripura,India,37692,410,34532
11615,05/10/2021,Tripura,India,38158,413,34682
11616,05/11/2021,Tripura,India,38574,422,34819
11617,05/12/2021,Tripura,India,39054,424,34946
11618,05/13/2021,Tripura,India,39606,426,35146
11619,05/14/2021,Tripura,India,40055,429,35396
11620,05/15/2021,Tripura,India,40816,431,35522
11621,05/16/2021,Tripura,India,41151,441,35816
11622,05/17/2021,Tripura,India,41897,445,36085
11623,05/18/2021,Tripura,India,42776,450,36402
11624,05/19/2021,Tripura,India,43496,453,36718
11625,05/20/2021,Tripura,India,44359,455,37097
11626,05/21/2021,Tripura,India,45223,457,37429
11627,05/22/2021,Tripura,India,46099,463,37625
11628,05/23/2021,Tripura,India,46525,465,38099
11629,05/24/2021,Tripura,India,47298,470,38526
11630,05/25/2021,Tripura,India,47965,473,39491
11631,05/26/2021,Tripura,India,48507,479,40557
11632,05/27/2021,Tripura,India,49290,485,41590
11633,05/28/2021,Tripura,India,49885,498,42468
11634,05/29/2021,Tripura,India,50739,507,43190
11635,06/10/2020,Unknown,India,9227,0,0
11636,06/11/2020,Unknown,India,8315,0,0
11637,06/12/2020,Unknown,India,8315,0,0
11638,06/13/2020,Unknown,India,7984,0,0
11639,06/14/2020,Unknown,India,7436,0,0
11640,06/15/2020,Unknown,India,7684,0,0
11641,06/16/2020,Unknown,India,8273,0,0
11642,06/17/2020,Unknown,India,8703,0,0
11643,06/18/2020,Unknown,India,8927,0,0
11644,06/19/2020,Unknown,India,9265,0,0
11645,06/20/2020,Unknown,India,9127,0,0
11646,06/21/2020,Unknown,India,7832,0,0
11647,06/22/2020,Unknown,India,8015,0,0
11648,06/23/2020,Unknown,India,8141,0,0
11649,06/24/2020,Unknown,India,8493,0,0
11650,06/25/2020,Unknown,India,8123,0,0
11651,06/26/2020,Unknown,India,8023,0,0
11652,06/27/2020,Unknown,India,7839,0,0
11653,06/28/2020,Unknown,India,7285,0,0
11654,06/29/2020,Unknown,India,7004,0,0
11655,06/30/2020,Unknown,India,6915,0,0
11656,07/01/2020,Unknown,India,6832,0,0
11657,07/02/2020,Unknown,India,6031,0,0
11658,07/03/2020,Unknown,India,4999,0,0
11659,07/04/2020,Unknown,India,4629,0,0
11660,07/05/2020,Unknown,India,4913,0,0
11661,07/06/2020,Unknown,India,5034,0,0
11662,07/07/2020,Unknown,India,5018,0,0
11663,07/08/2020,Unknown,India,4385,0,0
11664,07/09/2020,Unknown,India,4161,0,0
11665,07/10/2020,Unknown,India,3416,0,0
11666,07/11/2020,Unknown,India,3024,0,0
11667,07/12/2020,Unknown,India,2358,0,0
11668,07/13/2020,Unknown,India,2179,0,0
11669,07/14/2020,Unknown,India,1524,0,0
11670,07/15/2020,Unknown,India,1285,0,0
11671,07/16/2020,Unknown,India,531,0,0
11672,07/17/2020,Unknown,India,531,0,0
11673,07/18/2020,Unknown,India,163,0,0
11674,07/19/2020,Unknown,India,163,0,0
11675,07/20/2020,Unknown,India,163,0,0
11676,07/21/2020,Unknown,India,163,0,0
11677,07/22/2020,Unknown,India,163,0,0
11678,07/23/2020,Unknown,India,163,0,0
11679,07/24/2020,Unknown,India,163,0,0
11680,07/25/2020,Unknown,India,163,0,0
11681,07/26/2020,Unknown,India,163,0,0
11682,07/27/2020,Unknown,India,0,0,0
11683,07/28/2020,Unknown,India,0,0,0
11684,07/29/2020,Unknown,India,0,0,0
11685,07/30/2020,Unknown,India,0,0,0
11686,07/31/2020,Unknown,India,0,0,0
11687,08/01/2020,Unknown,India,0,0,0
11688,08/02/2020,Unknown,India,0,0,0
11689,08/03/2020,Unknown,India,0,0,0
11690,08/04/2020,Unknown,India,0,0,0
11691,08/05/2020,Unknown,India,0,0,0
11692,08/06/2020,Unknown,India,0,0,0
11693,08/07/2020,Unknown,India,0,0,0
11694,08/08/2020,Unknown,India,0,0,0
11695,08/09/2020,Unknown,India,0,0,0
11696,08/10/2020,Unknown,India,0,0,0
11697,08/11/2020,Unknown,India,0,0,0
11698,08/12/2020,Unknown,India,0,0,0
11699,08/13/2020,Unknown,India,0,0,0
11700,08/14/2020,Unknown,India,0,0,0
11701,08/15/2020,Unknown,India,270,0,0
11702,08/16/2020,Unknown,India,0,0,0
11703,08/17/2020,Unknown,India,0,0,0
11704,08/18/2020,Unknown,India,0,0,0
11705,08/19/2020,Unknown,India,0,0,0
11706,08/20/2020,Unknown,India,0,0,0
11707,08/21/2020,Unknown,India,0,0,0
11708,08/22/2020,Unknown,India,0,0,0
11709,08/23/2020,Unknown,India,0,0,0
11710,08/24/2020,Unknown,India,0,0,0
11711,08/25/2020,Unknown,India,0,0,0
11712,08/26/2020,Unknown,India,0,0,0
11713,08/27/2020,Unknown,India,0,0,0
11714,08/28/2020,Unknown,India,0,0,0
11715,08/29/2020,Unknown,India,0,0,0
11716,08/30/2020,Unknown,India,0,0,0
11717,08/31/2020,Unknown,India,0,0,0
11718,09/01/2020,Unknown,India,0,0,0
11719,09/02/2020,Unknown,India,0,0,0
11720,09/03/2020,Unknown,India,0,0,0
11721,09/04/2020,Unknown,India,0,0,0
11722,09/05/2020,Unknown,India,0,0,0
11723,09/06/2020,Unknown,India,0,0,0
11724,09/07/2020,Unknown,India,0,0,0
11725,09/08/2020,Unknown,India,0,0,0
11726,09/09/2020,Unknown,India,0,0,0
11727,09/10/2020,Unknown,India,0,0,0
11728,09/11/2020,Unknown,India,0,0,0
11729,09/12/2020,Unknown,India,0,0,0
11730,09/13/2020,Unknown,India,0,0,0
11731,09/14/2020,Unknown,India,0,0,0
11732,09/15/2020,Unknown,India,0,0,0
11733,09/16/2020,Unknown,India,0,0,0
11734,09/17/2020,Unknown,India,0,0,0
11735,09/18/2020,Unknown,India,0,0,0
11736,09/19/2020,Unknown,India,0,0,0
11737,09/20/2020,Unknown,India,0,0,0
11738,09/21/2020,Unknown,India,0,0,0
11739,09/22/2020,Unknown,India,0,0,0
11740,09/23/2020,Unknown,India,0,0,0
11741,09/24/2020,Unknown,India,0,0,0
11742,09/25/2020,Unknown,India,0,0,0
11743,09/26/2020,Unknown,India,0,0,0
11744,09/27/2020,Unknown,India,0,0,0
11745,09/28/2020,Unknown,India,0,0,0
11746,09/29/2020,Unknown,India,0,0,0
11747,09/30/2020,Unknown,India,0,0,0
11748,10/01/2020,Unknown,India,0,0,0
11749,10/02/2020,Unknown,India,0,0,0
11750,10/03/2020,Unknown,India,0,0,0
11751,10/04/2020,Unknown,India,0,0,0
11752,10/05/2020,Unknown,India,0,0,0
11753,10/06/2020,Unknown,India,0,0,0
11754,10/07/2020,Unknown,India,0,0,0
11755,10/08/2020,Unknown,India,0,0,0
11756,10/09/2020,Unknown,India,0,0,0
11757,10/10/2020,Unknown,India,0,0,0
11758,10/11/2020,Unknown,India,0,0,0
11759,10/12/2020,Unknown,India,0,0,0
11760,10/13/2020,Unknown,India,0,0,0
11761,10/14/2020,Unknown,India,0,0,0
11762,10/15/2020,Unknown,India,0,0,0
11763,10/16/2020,Unknown,India,0,0,0
11764,10/17/2020,Unknown,India,0,0,0
11765,10/18/2020,Unknown,India,0,0,0
11766,10/19/2020,Unknown,India,0,0,0
11767,10/20/2020,Unknown,India,0,0,0
11768,10/21/2020,Unknown,India,0,0,0
11769,10/22/2020,Unknown,India,0,0,0
11770,10/23/2020,Unknown,India,0,0,0
11771,10/24/2020,Unknown,India,0,0,0
11772,10/25/2020,Unknown,India,0,0,0
11773,10/26/2020,Unknown,India,0,0,0
11774,10/27/2020,Unknown,India,0,0,0
11775,10/28/2020,Unknown,India,0,0,0
11776,10/29/2020,Unknown,India,0,0,0
11777,10/30/2020,Unknown,India,0,0,0
11778,10/31/2020,Unknown,India,0,0,0
11779,11/01/2020,Unknown,India,0,0,0
11780,11/02/2020,Unknown,India,0,0,0
11781,11/03/2020,Unknown,India,0,0,0
11782,11/04/2020,Unknown,India,0,0,0
11783,11/05/2020,Unknown,India,0,0,0
11784,11/06/2020,Unknown,India,0,0,0
11785,11/07/2020,Unknown,India,0,0,0
11786,11/08/2020,Unknown,India,0,0,0
11787,11/09/2020,Unknown,India,0,0,0
11788,11/10/2020,Unknown,India,0,0,0
11789,11/11/2020,Unknown,India,0,0,0
11790,11/12/2020,Unknown,India,0,0,0
11791,11/13/2020,Unknown,India,0,0,0
11792,11/14/2020,Unknown,India,0,0,0
11793,11/15/2020,Unknown,India,0,0,0
11794,11/16/2020,Unknown,India,0,0,0
11795,11/17/2020,Unknown,India,0,0,0
11796,11/18/2020,Unknown,India,0,0,0
11797,11/19/2020,Unknown,India,0,0,0
11798,11/20/2020,Unknown,India,0,0,0
11799,11/21/2020,Unknown,India,0,0,0
11800,11/22/2020,Unknown,India,0,0,0
11801,11/23/2020,Unknown,India,0,0,0
11802,11/24/2020,Unknown,India,0,0,0
11803,11/25/2020,Unknown,India,0,0,0
11804,11/26/2020,Unknown,India,0,0,0
11805,11/27/2020,Unknown,India,0,0,0
11806,11/28/2020,Unknown,India,0,0,0
11807,11/29/2020,Unknown,India,0,0,0
11808,11/30/2020,Unknown,India,0,0,0
11809,12/01/2020,Unknown,India,0,0,0
11810,12/02/2020,Unknown,India,0,0,0
11811,12/03/2020,Unknown,India,0,0,0
11812,12/04/2020,Unknown,India,0,0,0
11813,12/05/2020,Unknown,India,0,0,0
11814,12/06/2020,Unknown,India,0,0,0
11815,12/07/2020,Unknown,India,0,0,0
11816,12/08/2020,Unknown,India,0,0,0
11817,12/09/2020,Unknown,India,0,0,0
11818,12/10/2020,Unknown,India,0,0,0
11819,12/11/2020,Unknown,India,0,0,0
11820,12/12/2020,Unknown,India,0,0,0
11821,12/13/2020,Unknown,India,0,0,0
11822,12/14/2020,Unknown,India,0,0,0
11823,12/15/2020,Unknown,India,0,0,0
11824,12/16/2020,Unknown,India,0,0,0
11825,12/17/2020,Unknown,India,0,0,0
11826,12/18/2020,Unknown,India,0,0,0
11827,12/19/2020,Unknown,India,0,0,0
11828,12/20/2020,Unknown,India,0,0,0
11829,12/21/2020,Unknown,India,0,0,0
11830,12/22/2020,Unknown,India,0,0,0
11831,12/23/2020,Unknown,India,0,0,0
11832,12/24/2020,Unknown,India,0,0,0
11833,12/25/2020,Unknown,India,0,0,0
11834,12/26/2020,Unknown,India,0,0,0
11835,12/27/2020,Unknown,India,0,0,0
11836,12/28/2020,Unknown,India,0,0,0
11837,12/29/2020,Unknown,India,0,0,0
11838,12/30/2020,Unknown,India,0,0,0
11839,12/31/2020,Unknown,India,0,0,0
11840,01/01/2021,Unknown,India,0,0,0
11841,01/02/2021,Unknown,India,0,0,0
11842,01/03/2021,Unknown,India,0,0,0
11843,01/04/2021,Unknown,India,0,0,0
11844,01/05/2021,Unknown,India,0,0,0
11845,01/06/2021,Unknown,India,0,0,0
11846,01/07/2021,Unknown,India,0,0,0
11847,01/08/2021,Unknown,India,0,0,0
11848,01/09/2021,Unknown,India,0,0,0
11849,01/10/2021,Unknown,India,0,0,0
11850,01/11/2021,Unknown,India,0,0,0
11851,01/12/2021,Unknown,India,0,0,0
11852,01/13/2021,Unknown,India,0,0,0
11853,01/14/2021,Unknown,India,0,0,0
11854,01/15/2021,Unknown,India,0,0,0
11855,01/16/2021,Unknown,India,0,0,0
11856,01/17/2021,Unknown,India,0,0,0
11857,01/18/2021,Unknown,India,0,0,0
11858,01/19/2021,Unknown,India,0,0,0
11859,01/20/2021,Unknown,India,0,0,0
11860,01/21/2021,Unknown,India,0,0,0
11861,01/22/2021,Unknown,India,0,0,0
11862,01/23/2021,Unknown,India,0,0,0
11863,01/24/2021,Unknown,India,0,0,0
11864,01/25/2021,Unknown,India,0,0,0
11865,01/26/2021,Unknown,India,0,0,0
11866,01/27/2021,Unknown,India,0,0,0
11867,01/28/2021,Unknown,India,0,0,0
11868,01/29/2021,Unknown,India,0,0,0
11869,01/30/2021,Unknown,India,0,0,0
11870,01/31/2021,Unknown,India,0,0,0
11871,02/01/2021,Unknown,India,0,0,0
11872,02/02/2021,Unknown,India,0,0,0
11873,02/03/2021,Unknown,India,0,0,0
11874,02/04/2021,Unknown,India,0,0,0
11875,02/05/2021,Unknown,India,0,0,0
11876,02/06/2021,Unknown,India,0,0,0
11877,02/07/2021,Unknown,India,0,0,0
11878,02/08/2021,Unknown,India,0,0,0
11879,02/09/2021,Unknown,India,0,0,0
11880,02/10/2021,Unknown,India,0,0,0
11881,02/11/2021,Unknown,India,0,0,0
11882,02/12/2021,Unknown,India,0,0,0
11883,02/13/2021,Unknown,India,0,0,0
11884,02/14/2021,Unknown,India,0,0,0
11885,02/15/2021,Unknown,India,0,0,0
11886,02/16/2021,Unknown,India,0,0,0
11887,02/17/2021,Unknown,India,0,0,0
11888,02/18/2021,Unknown,India,0,0,0
11889,02/19/2021,Unknown,India,0,0,0
11890,02/20/2021,Unknown,India,0,0,0
11891,02/21/2021,Unknown,India,0,0,0
11892,02/22/2021,Unknown,India,0,0,0
11893,02/23/2021,Unknown,India,0,0,0
11894,02/24/2021,Unknown,India,0,0,0
11895,02/25/2021,Unknown,India,0,0,0
11896,02/26/2021,Unknown,India,0,0,0
11897,02/27/2021,Unknown,India,0,0,0
11898,02/28/2021,Unknown,India,0,0,0
11899,03/01/2021,Unknown,India,0,0,0
11900,03/02/2021,Unknown,India,0,0,0
11901,03/03/2021,Unknown,India,0,0,0
11902,03/04/2021,Unknown,India,0,0,0
11903,03/05/2021,Unknown,India,0,0,0
11904,03/06/2021,Unknown,India,0,0,0
11905,03/07/2021,Unknown,India,0,0,0
11906,03/08/2021,Unknown,India,0,0,0
11907,03/09/2021,Unknown,India,0,0,0
11908,03/10/2021,Unknown,India,0,0,0
11909,03/11/2021,Unknown,India,0,0,0
11910,03/12/2021,Unknown,India,0,0,0
11911,03/13/2021,Unknown,India,0,0,0
11912,03/14/2021,Unknown,India,0,0,0
11913,03/15/2021,Unknown,India,0,0,0
11914,03/16/2021,Unknown,India,0,0,0
11915,03/17/2021,Unknown,India,0,0,0
11916,03/18/2021,Unknown,India,0,0,0
11917,03/19/2021,Unknown,India,0,0,0
11918,03/20/2021,Unknown,India,0,0,0
11919,03/21/2021,Unknown,India,0,0,0
11920,03/22/2021,Unknown,India,0,0,0
11921,03/23/2021,Unknown,India,0,0,0
11922,03/24/2021,Unknown,India,0,0,0
11923,03/25/2021,Unknown,India,0,0,0
11924,03/26/2021,Unknown,India,0,0,0
11925,03/27/2021,Unknown,India,0,0,0
11926,03/28/2021,Unknown,India,0,0,0
11927,03/29/2021,Unknown,India,0,0,0
11928,03/30/2021,Unknown,India,0,0,0
11929,03/31/2021,Unknown,India,0,0,0
11930,04/01/2021,Unknown,India,0,0,0
11931,04/02/2021,Unknown,India,0,0,0
11932,04/03/2021,Unknown,India,0,0,0
11933,04/04/2021,Unknown,India,0,0,0
11934,04/05/2021,Unknown,India,0,0,0
11935,04/06/2021,Unknown,India,0,0,0
11936,04/07/2021,Unknown,India,0,0,0
11937,04/08/2021,Unknown,India,0,0,0
11938,04/09/2021,Unknown,India,0,0,0
11939,04/10/2021,Unknown,India,0,0,0
11940,04/11/2021,Unknown,India,0,0,0
11941,04/12/2021,Unknown,India,0,0,0
11942,04/13/2021,Unknown,India,0,0,0
11943,04/14/2021,Unknown,India,0,0,0
11944,04/15/2021,Unknown,India,0,0,0
11945,04/16/2021,Unknown,India,0,0,0
11946,04/17/2021,Unknown,India,0,0,0
11947,04/18/2021,Unknown,India,0,0,0
11948,04/19/2021,Unknown,India,0,0,0
11949,04/20/2021,Unknown,India,0,0,0
11950,04/21/2021,Unknown,India,0,0,0
11951,04/22/2021,Unknown,India,0,0,0
11952,04/23/2021,Unknown,India,0,0,0
11953,04/24/2021,Unknown,India,0,0,0
11954,04/25/2021,Unknown,India,0,0,0
11955,04/26/2021,Unknown,India,0,0,0
11956,04/27/2021,Unknown,India,0,0,0
11957,04/28/2021,Unknown,India,0,0,0
11958,04/29/2021,Unknown,India,0,0,0
11959,04/30/2021,Unknown,India,0,0,0
11960,05/01/2021,Unknown,India,0,0,0
11961,05/02/2021,Unknown,India,0,0,0
11962,05/03/2021,Unknown,India,0,0,0
11963,05/04/2021,Unknown,India,0,0,0
11964,05/05/2021,Unknown,India,0,0,0
11965,05/06/2021,Unknown,India,0,0,0
11966,05/07/2021,Unknown,India,0,0,0
11967,05/08/2021,Unknown,India,0,0,0
11968,05/09/2021,Unknown,India,0,0,0
11969,05/10/2021,Unknown,India,0,0,0
11970,05/11/2021,Unknown,India,0,0,0
11971,05/12/2021,Unknown,India,0,0,0
11972,05/13/2021,Unknown,India,0,0,0
11973,05/14/2021,Unknown,India,0,0,0
11974,05/15/2021,Unknown,India,0,0,0
11975,05/16/2021,Unknown,India,0,0,0
11976,05/17/2021,Unknown,India,0,0,0
11977,05/18/2021,Unknown,India,0,0,0
11978,05/19/2021,Unknown,India,0,0,0
11979,05/20/2021,Unknown,India,0,0,0
11980,05/21/2021,Unknown,India,0,0,0
11981,05/22/2021,Unknown,India,0,0,0
11982,05/23/2021,Unknown,India,0,0,0
11983,05/24/2021,Unknown,India,0,0,0
11984,05/25/2021,Unknown,India,0,0,0
11985,05/26/2021,Unknown,India,0,0,0
11986,05/27/2021,Unknown,India,0,0,0
11987,05/28/2021,Unknown,India,0,0,0
11988,05/29/2021,Unknown,India,0,0,0
11989,06/10/2020,Uttar Pradesh,India,11335,301,6669
11990,06/11/2020,Uttar Pradesh,India,12088,345,7292
